state,city,pollutant,value,year,month,day
California,Long Beach,NO2,14.0,2013,5,142
California,Long Beach,O3,0.0455,2013,5,142
California,Long Beach,SO2,0.05,2013,5,142
California,Long Beach,CO,0.35,2013,5,143
California,Long Beach,NO2,13.2,2013,5,143
California,Long Beach,O3,0.044000000000000004,2013,5,143
California,Long Beach,SO2,0.45,2013,5,143
California,Long Beach,CO,0.475,2013,5,144
California,Long Beach,NO2,28.9,2013,5,144
California,Long Beach,O3,0.0465,2013,5,144
California,Long Beach,SO2,0.1,2013,5,144
California,Long Beach,CO,0.30000000000000004,2013,5,145
California,Long Beach,NO2,13.65,2013,5,145
California,Long Beach,O3,0.0505,2013,5,145
California,Long Beach,SO2,0.95,2013,5,145
California,Long Beach,CO,0.325,2013,5,146
California,Long Beach,NO2,16.6,2013,5,146
California,Long Beach,O3,0.0445,2013,5,146
California,Long Beach,SO2,0.275,2013,5,146
California,Long Beach,CO,0.275,2013,5,147
California,Long Beach,NO2,17.65,2013,5,147
California,Long Beach,O3,0.041,2013,5,147
California,Long Beach,SO2,1.125,2013,5,147
California,Long Beach,CO,0.325,2013,5,148
California,Long Beach,NO2,15.95,2013,5,148
California,Long Beach,O3,0.031,2013,5,148
California,Long Beach,SO2,0.75,2013,5,148
California,Long Beach,CO,0.30000000000000004,2013,5,149
California,Long Beach,NO2,26.0,2013,5,149
California,Long Beach,O3,0.037500000000000006,2013,5,149
California,Long Beach,SO2,0.825,2013,5,149
California,Long Beach,CO,0.3,2013,5,150
California,Long Beach,NO2,12.8,2013,5,150
California,Long Beach,O3,0.043,2013,5,150
California,Long Beach,SO2,0.475,2013,5,150
California,Long Beach,CO,0.325,2013,5,151
California,Long Beach,NO2,16.95,2013,5,151
California,Long Beach,O3,0.0465,2013,5,151
California,Long Beach,SO2,2.175,2013,5,151
California,Long Beach,CO,0.325,2013,6,152
California,Long Beach,NO2,21.2,2013,6,152
California,Long Beach,O3,0.061,2013,6,152
California,Long Beach,SO2,1.6,2013,6,152
California,Long Beach,CO,0.30000000000000004,2013,6,153
California,Long Beach,NO2,5.05,2013,6,153
California,Long Beach,O3,0.052000000000000005,2013,6,153
California,Long Beach,SO2,0.0,2013,6,153
California,Long Beach,CO,0.325,2013,6,154
California,Long Beach,NO2,10.1,2013,6,154
California,Long Beach,O3,0.0425,2013,6,154
California,Long Beach,SO2,0.175,2013,6,154
California,Long Beach,CO,0.325,2013,6,155
California,Long Beach,NO2,13.85,2013,6,155
California,Long Beach,O3,0.04,2013,6,155
California,Long Beach,SO2,0.7,2013,6,155
California,Long Beach,CO,0.30000000000000004,2013,6,156
California,Long Beach,NO2,15.45,2013,6,156
California,Long Beach,O3,0.041,2013,6,156
California,Long Beach,SO2,0.225,2013,6,156
California,Long Beach,CO,0.4,2013,6,157
California,Long Beach,NO2,24.15,2013,6,157
California,Long Beach,O3,0.0385,2013,6,157
California,Long Beach,SO2,1.575,2013,6,157
California,Long Beach,CO,0.375,2013,6,158
California,Long Beach,NO2,24.2,2013,6,158
California,Long Beach,O3,0.038500000000000006,2013,6,158
California,Long Beach,SO2,1.25,2013,6,158
California,Long Beach,CO,0.25,2013,6,159
California,Long Beach,NO2,14.9,2013,6,159
California,Long Beach,O3,0.038000000000000006,2013,6,159
California,Long Beach,SO2,0.05,2013,6,159
California,Long Beach,CO,0.25,2013,6,160
California,Long Beach,NO2,13.2,2013,6,160
California,Long Beach,O3,0.0405,2013,6,160
California,Long Beach,SO2,0.025,2013,6,160
California,Long Beach,CO,0.30000000000000004,2013,6,161
California,Long Beach,NO2,16.45,2013,6,161
California,Long Beach,O3,0.034,2013,6,161
California,Long Beach,SO2,1.225,2013,6,161
California,Long Beach,CO,0.425,2013,6,162
California,Long Beach,NO2,25.35,2013,6,162
California,Long Beach,O3,0.0315,2013,6,162
California,Long Beach,SO2,0.925,2013,6,162
California,Long Beach,CO,0.3,2013,6,163
California,Long Beach,NO2,15.8,2013,6,163
California,Long Beach,O3,0.0325,2013,6,163
California,Long Beach,SO2,0.375,2013,6,163
California,Long Beach,CO,0.375,2013,6,164
California,Long Beach,NO2,21.1,2013,6,164
California,Long Beach,O3,0.043,2013,6,164
California,Long Beach,SO2,1.2999999999999998,2013,6,164
California,Long Beach,CO,0.3,2013,6,165
California,Long Beach,NO2,13.8,2013,6,165
California,Long Beach,O3,0.041,2013,6,165
California,Long Beach,SO2,0.2,2013,6,165
California,Long Beach,CO,0.25,2013,6,166
California,Long Beach,NO2,11.85,2013,6,166
California,Long Beach,O3,0.05,2013,6,166
California,Long Beach,SO2,1.05,2013,6,166
California,Long Beach,CO,0.30000000000000004,2013,6,167
California,Long Beach,NO2,14.0,2013,6,167
California,Long Beach,O3,0.048,2013,6,167
California,Long Beach,SO2,1.25,2013,6,167
California,Long Beach,CO,0.35,2013,6,168
California,Long Beach,NO2,24.0,2013,6,168
California,Long Beach,O3,0.0415,2013,6,168
California,Long Beach,SO2,1.45,2013,6,168
California,Long Beach,CO,0.275,2013,6,169
California,Long Beach,NO2,22.9,2013,6,169
California,Long Beach,O3,0.0435,2013,6,169
California,Long Beach,SO2,0.625,2013,6,169
California,Long Beach,CO,0.375,2013,6,170
California,Long Beach,NO2,33.3,2013,6,170
California,Long Beach,O3,0.039,2013,6,170
California,Long Beach,SO2,0.775,2013,6,170
California,Long Beach,CO,0.3,2013,6,171
California,Long Beach,NO2,23.1,2013,6,171
California,Long Beach,O3,0.042,2013,6,171
California,Long Beach,SO2,1.575,2013,6,171
California,Long Beach,CO,0.325,2013,6,172
California,Long Beach,NO2,19.3,2013,6,172
California,Long Beach,O3,0.038000000000000006,2013,6,172
California,Long Beach,SO2,1.175,2013,6,172
California,Long Beach,CO,0.25,2013,6,173
California,Long Beach,NO2,8.95,2013,6,173
California,Long Beach,O3,0.0425,2013,6,173
California,Long Beach,SO2,0.375,2013,6,173
California,Long Beach,CO,0.225,2013,6,174
California,Long Beach,NO2,9.4,2013,6,174
California,Long Beach,O3,0.0425,2013,6,174
California,Long Beach,SO2,1.0499999999999998,2013,6,174
California,Long Beach,CO,0.25,2013,6,175
California,Long Beach,NO2,11.7,2013,6,175
California,Long Beach,O3,0.0325,2013,6,175
California,Long Beach,SO2,0.45,2013,6,175
California,Long Beach,CO,0.275,2013,6,176
California,Long Beach,NO2,17.35,2013,6,176
California,Long Beach,O3,0.0205,2013,6,176
California,Long Beach,SO2,0.575,2013,6,176
California,Long Beach,CO,0.375,2013,6,177
California,Long Beach,NO2,25.1,2013,6,177
California,Long Beach,O3,0.0295,2013,6,177
California,Long Beach,SO2,1.0,2013,6,177
California,Long Beach,CO,0.35,2013,6,178
California,Long Beach,NO2,23.8,2013,6,178
California,Long Beach,O3,0.024,2013,6,178
California,Long Beach,SO2,0.8500000000000001,2013,6,178
California,Long Beach,CO,0.5,2013,6,179
California,Long Beach,NO2,34.85,2013,6,179
California,Long Beach,O3,0.0305,2013,6,179
California,Long Beach,SO2,4.025,2013,6,179
California,Long Beach,CO,0.45,2013,6,180
California,Long Beach,NO2,36.85,2013,6,180
California,Long Beach,O3,0.0615,2013,6,180
California,Long Beach,SO2,3.325,2013,6,180
California,Long Beach,CO,0.35,2013,6,181
California,Long Beach,NO2,16.35,2013,6,181
California,Long Beach,O3,0.03,2013,6,181
California,Long Beach,SO2,0.625,2013,6,181
California,Long Beach,CO,0.4,2013,7,182
California,Long Beach,NO2,26.05,2013,7,182
California,Long Beach,O3,0.023,2013,7,182
California,Long Beach,SO2,1.4,2013,7,182
California,Long Beach,CO,0.35,2013,7,183
California,Long Beach,NO2,20.25,2013,7,183
California,Long Beach,O3,0.0225,2013,7,183
California,Long Beach,SO2,0.8500000000000001,2013,7,183
California,Long Beach,CO,0.475,2013,7,184
California,Long Beach,NO2,27.8,2013,7,184
California,Long Beach,O3,0.024,2013,7,184
California,Long Beach,SO2,2.5,2013,7,184
California,Long Beach,CO,0.275,2013,7,185
California,Long Beach,NO2,16.45,2013,7,185
California,Long Beach,O3,0.03,2013,7,185
California,Long Beach,SO2,1.775,2013,7,185
California,Long Beach,CO,0.3,2013,7,186
California,Long Beach,NO2,12.3,2013,7,186
California,Long Beach,O3,0.0275,2013,7,186
California,Long Beach,SO2,0.775,2013,7,186
California,Long Beach,CO,0.25,2013,7,187
California,Long Beach,NO2,10.95,2013,7,187
California,Long Beach,O3,0.033,2013,7,187
California,Long Beach,SO2,0.95,2013,7,187
California,Long Beach,CO,0.25,2013,7,188
California,Long Beach,NO2,14.6,2013,7,188
California,Long Beach,O3,0.0435,2013,7,188
California,Long Beach,SO2,0.9,2013,7,188
California,Long Beach,CO,0.55,2013,7,189
California,Long Beach,NO2,29.9,2013,7,189
California,Long Beach,O3,0.037000000000000005,2013,7,189
California,Long Beach,SO2,6.1,2013,7,189
California,Long Beach,CO,0.45,2013,7,190
California,Long Beach,NO2,25.2,2013,7,190
California,Long Beach,O3,0.0305,2013,7,190
California,Long Beach,SO2,9.85,2013,7,190
California,Long Beach,CO,0.6,2013,7,191
California,Long Beach,NO2,29.700000000000006,2013,7,191
California,Long Beach,O3,0.026500000000000003,2013,7,191
California,Long Beach,SO2,0.95,2013,7,191
California,Long Beach,CO,0.625,2013,7,192
California,Long Beach,NO2,31.3,2013,7,192
California,Long Beach,O3,0.0245,2013,7,192
California,Long Beach,SO2,0.45,2013,7,192
California,Long Beach,CO,0.325,2013,7,193
California,Long Beach,NO2,15.75,2013,7,193
California,Long Beach,O3,0.0335,2013,7,193
California,Long Beach,SO2,1.525,2013,7,193
California,Long Beach,CO,0.325,2013,7,194
California,Long Beach,NO2,23.05,2013,7,194
California,Long Beach,O3,0.0435,2013,7,194
California,Long Beach,SO2,2.375,2013,7,194
California,Long Beach,CO,0.275,2013,7,195
California,Long Beach,NO2,17.45,2013,7,195
California,Long Beach,O3,0.044000000000000004,2013,7,195
California,Long Beach,SO2,5.15,2013,7,195
California,Long Beach,CO,0.2,2013,7,196
California,Long Beach,NO2,15.7,2013,7,196
California,Long Beach,O3,0.04,2013,7,196
California,Long Beach,SO2,0.85,2013,7,196
California,Long Beach,CO,0.3,2013,7,197
California,Long Beach,NO2,21.2,2013,7,197
California,Long Beach,O3,0.044000000000000004,2013,7,197
California,Long Beach,SO2,1.2,2013,7,197
California,Long Beach,CO,0.4,2013,7,198
California,Long Beach,NO2,37.4,2013,7,198
California,Long Beach,O3,0.046,2013,7,198
California,Long Beach,SO2,2.95,2013,7,198
California,Long Beach,CO,0.475,2013,7,199
California,Long Beach,NO2,24.75,2013,7,199
California,Long Beach,O3,0.034,2013,7,199
California,Long Beach,SO2,1.65,2013,7,199
California,Long Beach,CO,0.375,2013,7,200
California,Long Beach,NO2,22.200000000000006,2013,7,200
California,Long Beach,O3,0.034,2013,7,200
California,Long Beach,SO2,2.525,2013,7,200
California,Long Beach,CO,0.3,2013,7,201
California,Long Beach,NO2,13.8,2013,7,201
California,Long Beach,O3,0.035500000000000004,2013,7,201
California,Long Beach,SO2,0.6,2013,7,201
California,Long Beach,CO,0.25,2013,7,202
California,Long Beach,NO2,18.6,2013,7,202
California,Long Beach,O3,0.0325,2013,7,202
California,Long Beach,SO2,0.05,2013,7,202
California,Long Beach,CO,0.375,2013,7,203
California,Long Beach,NO2,21.25,2013,7,203
California,Long Beach,O3,0.035,2013,7,203
California,Long Beach,SO2,2.3,2013,7,203
California,Long Beach,CO,0.325,2013,7,204
California,Long Beach,NO2,22.0,2013,7,204
California,Long Beach,O3,0.0335,2013,7,204
California,Long Beach,SO2,2.475,2013,7,204
California,Long Beach,CO,0.275,2013,7,205
California,Long Beach,NO2,14.45,2013,7,205
California,Long Beach,O3,0.031,2013,7,205
California,Long Beach,SO2,1.075,2013,7,205
California,Long Beach,CO,0.325,2013,7,206
California,Long Beach,NO2,20.35,2013,7,206
California,Long Beach,O3,0.03,2013,7,206
California,Long Beach,SO2,3.95,2013,7,206
California,Long Beach,CO,0.325,2013,7,207
California,Long Beach,NO2,18.0,2013,7,207
California,Long Beach,O3,0.0315,2013,7,207
California,Long Beach,SO2,1.4,2013,7,207
California,Long Beach,CO,0.325,2013,7,208
California,Long Beach,NO2,14.25,2013,7,208
California,Long Beach,O3,0.037500000000000006,2013,7,208
California,Long Beach,SO2,2.025,2013,7,208
California,Long Beach,CO,0.25,2013,7,209
California,Long Beach,NO2,10.05,2013,7,209
California,Long Beach,O3,0.036500000000000005,2013,7,209
California,Long Beach,SO2,1.475,2013,7,209
California,Long Beach,CO,0.30000000000000004,2013,7,210
California,Long Beach,NO2,15.05,2013,7,210
California,Long Beach,O3,0.039,2013,7,210
California,Long Beach,SO2,0.925,2013,7,210
California,Long Beach,CO,0.375,2013,7,211
California,Long Beach,NO2,24.5,2013,7,211
California,Long Beach,O3,0.035500000000000004,2013,7,211
California,Long Beach,SO2,0.65,2013,7,211
California,Long Beach,CO,0.35,2013,7,212
California,Long Beach,NO2,22.7,2013,7,212
California,Long Beach,O3,0.0345,2013,7,212
California,Long Beach,SO2,1.225,2013,7,212
California,Long Beach,CO,0.4,2013,8,213
California,Long Beach,NO2,23.15,2013,8,213
California,Long Beach,O3,0.04,2013,8,213
California,Long Beach,SO2,1.05,2013,8,213
California,Long Beach,CO,0.325,2013,8,214
California,Long Beach,NO2,20.25,2013,8,214
California,Long Beach,O3,0.0445,2013,8,214
California,Long Beach,SO2,1.225,2013,8,214
California,Long Beach,CO,0.25,2013,8,215
California,Long Beach,NO2,12.9,2013,8,215
California,Long Beach,O3,0.047,2013,8,215
California,Long Beach,SO2,0.725,2013,8,215
California,Long Beach,CO,0.325,2013,8,216
California,Long Beach,NO2,21.05,2013,8,216
California,Long Beach,O3,0.049,2013,8,216
California,Long Beach,SO2,0.7,2013,8,216
California,Long Beach,CO,0.375,2013,8,217
California,Long Beach,NO2,27.4,2013,8,217
California,Long Beach,O3,0.0385,2013,8,217
California,Long Beach,SO2,1.025,2013,8,217
California,Long Beach,CO,0.30000000000000004,2013,8,218
California,Long Beach,NO2,18.1,2013,8,218
California,Long Beach,O3,0.037500000000000006,2013,8,218
California,Long Beach,SO2,0.725,2013,8,218
California,Long Beach,CO,0.3,2013,8,219
California,Long Beach,NO2,17.299999999999994,2013,8,219
California,Long Beach,O3,0.0335,2013,8,219
California,Long Beach,SO2,1.425,2013,8,219
California,Long Beach,CO,0.35,2013,8,220
California,Long Beach,NO2,19.9,2013,8,220
California,Long Beach,O3,0.027999999999999997,2013,8,220
California,Long Beach,SO2,1.85,2013,8,220
California,Long Beach,CO,0.30000000000000004,2013,8,221
California,Long Beach,NO2,18.85,2013,8,221
California,Long Beach,O3,0.0305,2013,8,221
California,Long Beach,SO2,1.425,2013,8,221
California,Long Beach,CO,0.325,2013,8,222
California,Long Beach,NO2,14.85,2013,8,222
California,Long Beach,O3,0.0375,2013,8,222
California,Long Beach,SO2,0.725,2013,8,222
California,Long Beach,CO,0.30000000000000004,2013,8,223
California,Long Beach,NO2,13.85,2013,8,223
California,Long Beach,O3,0.041,2013,8,223
California,Long Beach,SO2,1.725,2013,8,223
California,Long Beach,CO,0.275,2013,8,224
California,Long Beach,NO2,15.9,2013,8,224
California,Long Beach,O3,0.039,2013,8,224
California,Long Beach,SO2,1.0,2013,8,224
California,Long Beach,CO,0.325,2013,8,225
California,Long Beach,NO2,20.75,2013,8,225
California,Long Beach,O3,0.04,2013,8,225
California,Long Beach,SO2,1.2,2013,8,225
California,Long Beach,CO,0.375,2013,8,226
California,Long Beach,NO2,22.75,2013,8,226
California,Long Beach,O3,0.043,2013,8,226
California,Long Beach,SO2,2.2,2013,8,226
California,Long Beach,CO,0.35,2013,8,227
California,Long Beach,NO2,23.8,2013,8,227
California,Long Beach,O3,0.041,2013,8,227
California,Long Beach,SO2,3.275,2013,8,227
California,Long Beach,CO,0.45,2013,8,228
California,Long Beach,NO2,33.4,2013,8,228
California,Long Beach,O3,0.042,2013,8,228
California,Long Beach,SO2,1.6,2013,8,228
California,Long Beach,CO,0.35,2013,8,229
California,Long Beach,NO2,26.0,2013,8,229
California,Long Beach,O3,0.042,2013,8,229
California,Long Beach,SO2,2.6,2013,8,229
California,Long Beach,CO,0.2,2013,8,230
California,Long Beach,NO2,11.7,2013,8,230
California,Long Beach,O3,0.044000000000000004,2013,8,230
California,Long Beach,SO2,1.15,2013,8,230
California,Long Beach,CO,0.25,2013,8,231
California,Long Beach,NO2,19.2,2013,8,231
California,Long Beach,O3,0.037000000000000005,2013,8,231
California,Long Beach,SO2,0.75,2013,8,231
California,Long Beach,CO,0.2,2013,8,232
California,Long Beach,NO2,12.1,2013,8,232
California,Long Beach,O3,0.043,2013,8,232
California,Long Beach,SO2,0.30000000000000004,2013,8,232
California,Long Beach,CO,0.35,2013,8,233
California,Long Beach,NO2,22.6,2013,8,233
California,Long Beach,O3,0.036000000000000004,2013,8,233
California,Long Beach,SO2,1.85,2013,8,233
California,Long Beach,CO,0.35,2013,8,234
California,Long Beach,NO2,25.15,2013,8,234
California,Long Beach,O3,0.028999999999999998,2013,8,234
California,Long Beach,SO2,3.175,2013,8,234
California,Long Beach,CO,0.5,2013,8,235
California,Long Beach,NO2,33.90000000000001,2013,8,235
California,Long Beach,O3,0.035500000000000004,2013,8,235
California,Long Beach,SO2,4.95,2013,8,235
California,Long Beach,CO,0.425,2013,8,236
California,Long Beach,NO2,25.45,2013,8,236
California,Long Beach,O3,0.045,2013,8,236
California,Long Beach,SO2,3.025,2013,8,236
California,Long Beach,CO,0.425,2013,8,237
California,Long Beach,NO2,27.8,2013,8,237
California,Long Beach,O3,0.0485,2013,8,237
California,Long Beach,SO2,3.1,2013,8,237
California,Long Beach,CO,0.45,2013,8,238
California,Long Beach,NO2,35.7,2013,8,238
California,Long Beach,O3,0.038,2013,8,238
California,Long Beach,SO2,5.5,2013,8,238
California,Long Beach,CO,0.375,2013,8,239
California,Long Beach,NO2,29.200000000000006,2013,8,239
California,Long Beach,O3,0.0305,2013,8,239
California,Long Beach,SO2,4.325,2013,8,239
California,Long Beach,CO,0.575,2013,8,240
California,Long Beach,NO2,42.6,2013,8,240
California,Long Beach,O3,0.035,2013,8,240
California,Long Beach,SO2,6.05,2013,8,240
California,Long Beach,CO,0.6,2013,8,241
California,Long Beach,NO2,37.95,2013,8,241
California,Long Beach,O3,0.035500000000000004,2013,8,241
California,Long Beach,SO2,5.35,2013,8,241
California,Long Beach,CO,0.65,2013,8,242
California,Long Beach,NO2,32.4,2013,8,242
California,Long Beach,O3,0.034,2013,8,242
California,Long Beach,SO2,1.475,2013,8,242
California,Long Beach,CO,0.475,2013,8,243
California,Long Beach,NO2,30.85,2013,8,243
California,Long Beach,O3,0.029,2013,8,243
California,Long Beach,SO2,4.025,2013,8,243
California,Long Beach,CO,0.225,2013,9,244
California,Long Beach,NO2,10.45,2013,9,244
California,Long Beach,O3,0.0255,2013,9,244
California,Long Beach,SO2,1.625,2013,9,244
California,Long Beach,CO,0.25,2013,9,245
California,Long Beach,NO2,14.7,2013,9,245
California,Long Beach,O3,0.0285,2013,9,245
California,Long Beach,SO2,3.375,2013,9,245
California,Long Beach,CO,0.475,2013,9,246
California,Long Beach,NO2,37.75,2013,9,246
